,date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,is_event
1469,2015-02-06,11501,Friday,7,2,2015,d_1470,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1470,2015-02-07,11502,Saturday,1,2,2015,d_1471,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1471,2015-02-08,11502,Sunday,2,2,2015,d_1472,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1472,2015-02-09,11502,Monday,3,2,2015,d_1473,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1473,2015-02-10,11502,Tuesday,4,2,2015,d_1474,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1474,2015-02-11,11502,Wednesday,5,2,2015,d_1475,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1475,2015-02-12,11502,Thursday,6,2,2015,d_1476,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1476,2015-02-13,11502,Friday,7,2,2015,d_1477,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1477,2015-02-14,11503,Saturday,1,2,2015,d_1478,ValentinesDay,Cultural,No_Event,No_Event,0,0,1,1
1478,2015-02-15,11503,Sunday,2,2,2015,d_1479,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1479,2015-02-16,11503,Monday,3,2,2015,d_1480,PresidentsDay,National,No_Event,No_Event,0,0,0,1
1480,2015-02-17,11503,Tuesday,4,2,2015,d_1481,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1481,2015-02-18,11503,Wednesday,5,2,2015,d_1482,LentStart,Religious,No_Event,No_Event,0,0,0,1
1482,2015-02-19,11503,Thursday,6,2,2015,d_1483,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1483,2015-02-20,11503,Friday,7,2,2015,d_1484,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1484,2015-02-21,11504,Saturday,1,2,2015,d_1485,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1485,2015-02-22,11504,Sunday,2,2,2015,d_1486,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1486,2015-02-23,11504,Monday,3,2,2015,d_1487,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1487,2015-02-24,11504,Tuesday,4,2,2015,d_1488,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1488,2015-02-25,11504,Wednesday,5,2,2015,d_1489,LentWeek2,Religious,No_Event,No_Event,0,0,0,1
1489,2015-02-26,11504,Thursday,6,2,2015,d_1490,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1490,2015-02-27,11504,Friday,7,2,2015,d_1491,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1491,2015-02-28,11505,Saturday,1,2,2015,d_1492,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1492,2015-03-01,11505,Sunday,2,3,2015,d_1493,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1493,2015-03-02,11505,Monday,3,3,2015,d_1494,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1494,2015-03-03,11505,Tuesday,4,3,2015,d_1495,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1495,2015-03-04,11505,Wednesday,5,3,2015,d_1496,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1496,2015-03-05,11505,Thursday,6,3,2015,d_1497,Purim End,Religious,No_Event,No_Event,1,1,1,1
1497,2015-03-06,11505,Friday,7,3,2015,d_1498,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1498,2015-03-07,11506,Saturday,1,3,2015,d_1499,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1499,2015-03-08,11506,Sunday,2,3,2015,d_1500,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1500,2015-03-09,11506,Monday,3,3,2015,d_1501,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1501,2015-03-10,11506,Tuesday,4,3,2015,d_1502,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1502,2015-03-11,11506,Wednesday,5,3,2015,d_1503,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1503,2015-03-12,11506,Thursday,6,3,2015,d_1504,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1504,2015-03-13,11506,Friday,7,3,2015,d_1505,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1505,2015-03-14,11507,Saturday,1,3,2015,d_1506,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1506,2015-03-15,11507,Sunday,2,3,2015,d_1507,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1507,2015-03-16,11507,Monday,3,3,2015,d_1508,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1508,2015-03-17,11507,Tuesday,4,3,2015,d_1509,StPatricksDay,Cultural,No_Event,No_Event,0,0,0,1
1509,2015-03-18,11507,Wednesday,5,3,2015,d_1510,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1510,2015-03-19,11507,Thursday,6,3,2015,d_1511,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1511,2015-03-20,11507,Friday,7,3,2015,d_1512,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1512,2015-03-21,11508,Saturday,1,3,2015,d_1513,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1513,2015-03-22,11508,Sunday,2,3,2015,d_1514,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1514,2015-03-23,11508,Monday,3,3,2015,d_1515,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1515,2015-03-24,11508,Tuesday,4,3,2015,d_1516,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1516,2015-03-25,11508,Wednesday,5,3,2015,d_1517,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1517,2015-03-26,11508,Thursday,6,3,2015,d_1518,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1518,2015-03-27,11508,Friday,7,3,2015,d_1519,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1519,2015-03-28,11509,Saturday,1,3,2015,d_1520,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1520,2015-03-29,11509,Sunday,2,3,2015,d_1521,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1521,2015-03-30,11509,Monday,3,3,2015,d_1522,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1522,2015-03-31,11509,Tuesday,4,3,2015,d_1523,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1523,2015-04-01,11509,Wednesday,5,4,2015,d_1524,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1524,2015-04-02,11509,Thursday,6,4,2015,d_1525,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1525,2015-04-03,11509,Friday,7,4,2015,d_1526,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1526,2015-04-04,11510,Saturday,1,4,2015,d_1527,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1527,2015-04-05,11510,Sunday,2,4,2015,d_1528,Easter,Cultural,No_Event,No_Event,1,1,1,1
1528,2015-04-06,11510,Monday,3,4,2015,d_1529,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1529,2015-04-07,11510,Tuesday,4,4,2015,d_1530,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1530,2015-04-08,11510,Wednesday,5,4,2015,d_1531,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1531,2015-04-09,11510,Thursday,6,4,2015,d_1532,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1532,2015-04-10,11510,Friday,7,4,2015,d_1533,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1533,2015-04-11,11511,Saturday,1,4,2015,d_1534,Pesach End,Religious,No_Event,No_Event,0,1,1,1
1534,2015-04-12,11511,Sunday,2,4,2015,d_1535,OrthodoxEaster,Religious,No_Event,No_Event,0,1,1,1
1535,2015-04-13,11511,Monday,3,4,2015,d_1536,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1536,2015-04-14,11511,Tuesday,4,4,2015,d_1537,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1537,2015-04-15,11511,Wednesday,5,4,2015,d_1538,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1538,2015-04-16,11511,Thursday,6,4,2015,d_1539,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1539,2015-04-17,11511,Friday,7,4,2015,d_1540,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1540,2015-04-18,11512,Saturday,1,4,2015,d_1541,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1541,2015-04-19,11512,Sunday,2,4,2015,d_1542,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1542,2015-04-20,11512,Monday,3,4,2015,d_1543,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1543,2015-04-21,11512,Tuesday,4,4,2015,d_1544,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1544,2015-04-22,11512,Wednesday,5,4,2015,d_1545,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1545,2015-04-23,11512,Thursday,6,4,2015,d_1546,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1546,2015-04-24,11512,Friday,7,4,2015,d_1547,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1547,2015-04-25,11513,Saturday,1,4,2015,d_1548,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1548,2015-04-26,11513,Sunday,2,4,2015,d_1549,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1549,2015-04-27,11513,Monday,3,4,2015,d_1550,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1550,2015-04-28,11513,Tuesday,4,4,2015,d_1551,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1551,2015-04-29,11513,Wednesday,5,4,2015,d_1552,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1552,2015-04-30,11513,Thursday,6,4,2015,d_1553,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1553,2015-05-01,11513,Friday,7,5,2015,d_1554,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1554,2015-05-02,11514,Saturday,1,5,2015,d_1555,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1555,2015-05-03,11514,Sunday,2,5,2015,d_1556,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1556,2015-05-04,11514,Monday,3,5,2015,d_1557,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1557,2015-05-05,11514,Tuesday,4,5,2015,d_1558,Cinco De Mayo,Cultural,No_Event,No_Event,1,1,1,1
1558,2015-05-06,11514,Wednesday,5,5,2015,d_1559,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1559,2015-05-07,11514,Thursday,6,5,2015,d_1560,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1560,2015-05-08,11514,Friday,7,5,2015,d_1561,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1561,2015-05-09,11515,Saturday,1,5,2015,d_1562,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1562,2015-05-10,11515,Sunday,2,5,2015,d_1563,Mother's day,Cultural,No_Event,No_Event,1,0,0,1
1563,2015-05-11,11515,Monday,3,5,2015,d_1564,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1564,2015-05-12,11515,Tuesday,4,5,2015,d_1565,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1565,2015-05-13,11515,Wednesday,5,5,2015,d_1566,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1566,2015-05-14,11515,Thursday,6,5,2015,d_1567,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1567,2015-05-15,11515,Friday,7,5,2015,d_1568,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1568,2015-05-16,11516,Saturday,1,5,2015,d_1569,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1569,2015-05-17,11516,Sunday,2,5,2015,d_1570,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1570,2015-05-18,11516,Monday,3,5,2015,d_1571,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1571,2015-05-19,11516,Tuesday,4,5,2015,d_1572,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1572,2015-05-20,11516,Wednesday,5,5,2015,d_1573,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1573,2015-05-21,11516,Thursday,6,5,2015,d_1574,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1574,2015-05-22,11516,Friday,7,5,2015,d_1575,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1575,2015-05-23,11517,Saturday,1,5,2015,d_1576,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1576,2015-05-24,11517,Sunday,2,5,2015,d_1577,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1577,2015-05-25,11517,Monday,3,5,2015,d_1578,MemorialDay,National,No_Event,No_Event,0,0,0,1
1578,2015-05-26,11517,Tuesday,4,5,2015,d_1579,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1579,2015-05-27,11517,Wednesday,5,5,2015,d_1580,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1580,2015-05-28,11517,Thursday,6,5,2015,d_1581,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1581,2015-05-29,11517,Friday,7,5,2015,d_1582,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1582,2015-05-30,11518,Saturday,1,5,2015,d_1583,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1583,2015-05-31,11518,Sunday,2,5,2015,d_1584,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1584,2015-06-01,11518,Monday,3,6,2015,d_1585,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1585,2015-06-02,11518,Tuesday,4,6,2015,d_1586,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1586,2015-06-03,11518,Wednesday,5,6,2015,d_1587,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1587,2015-06-04,11518,Thursday,6,6,2015,d_1588,NBAFinalsStart,Sporting,No_Event,No_Event,1,0,0,1
1588,2015-06-05,11518,Friday,7,6,2015,d_1589,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1589,2015-06-06,11519,Saturday,1,6,2015,d_1590,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1590,2015-06-07,11519,Sunday,2,6,2015,d_1591,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1591,2015-06-08,11519,Monday,3,6,2015,d_1592,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1592,2015-06-09,11519,Tuesday,4,6,2015,d_1593,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1593,2015-06-10,11519,Wednesday,5,6,2015,d_1594,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1594,2015-06-11,11519,Thursday,6,6,2015,d_1595,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1595,2015-06-12,11519,Friday,7,6,2015,d_1596,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1596,2015-06-13,11520,Saturday,1,6,2015,d_1597,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1597,2015-06-14,11520,Sunday,2,6,2015,d_1598,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1598,2015-06-15,11520,Monday,3,6,2015,d_1599,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1599,2015-06-16,11520,Tuesday,4,6,2015,d_1600,NBAFinalsEnd,Sporting,No_Event,No_Event,0,0,0,1
1600,2015-06-17,11520,Wednesday,5,6,2015,d_1601,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1601,2015-06-18,11520,Thursday,6,6,2015,d_1602,Ramadan starts,Religious,No_Event,No_Event,0,0,0,1
1602,2015-06-19,11520,Friday,7,6,2015,d_1603,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1603,2015-06-20,11521,Saturday,1,6,2015,d_1604,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1604,2015-06-21,11521,Sunday,2,6,2015,d_1605,Father's day,Cultural,No_Event,No_Event,0,0,0,1
1605,2015-06-22,11521,Monday,3,6,2015,d_1606,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1606,2015-06-23,11521,Tuesday,4,6,2015,d_1607,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1607,2015-06-24,11521,Wednesday,5,6,2015,d_1608,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1608,2015-06-25,11521,Thursday,6,6,2015,d_1609,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1609,2015-06-26,11521,Friday,7,6,2015,d_1610,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1610,2015-06-27,11522,Saturday,1,6,2015,d_1611,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1611,2015-06-28,11522,Sunday,2,6,2015,d_1612,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1612,2015-06-29,11522,Monday,3,6,2015,d_1613,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1613,2015-06-30,11522,Tuesday,4,6,2015,d_1614,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1614,2015-07-01,11522,Wednesday,5,7,2015,d_1615,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1615,2015-07-02,11522,Thursday,6,7,2015,d_1616,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1616,2015-07-03,11522,Friday,7,7,2015,d_1617,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1617,2015-07-04,11523,Saturday,1,7,2015,d_1618,IndependenceDay,National,No_Event,No_Event,1,0,0,1
1618,2015-07-05,11523,Sunday,2,7,2015,d_1619,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1619,2015-07-06,11523,Monday,3,7,2015,d_1620,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1620,2015-07-07,11523,Tuesday,4,7,2015,d_1621,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1621,2015-07-08,11523,Wednesday,5,7,2015,d_1622,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1622,2015-07-09,11523,Thursday,6,7,2015,d_1623,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1623,2015-07-10,11523,Friday,7,7,2015,d_1624,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1624,2015-07-11,11524,Saturday,1,7,2015,d_1625,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1625,2015-07-12,11524,Sunday,2,7,2015,d_1626,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1626,2015-07-13,11524,Monday,3,7,2015,d_1627,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1627,2015-07-14,11524,Tuesday,4,7,2015,d_1628,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1628,2015-07-15,11524,Wednesday,5,7,2015,d_1629,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1629,2015-07-16,11524,Thursday,6,7,2015,d_1630,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1630,2015-07-17,11524,Friday,7,7,2015,d_1631,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1631,2015-07-18,11525,Saturday,1,7,2015,d_1632,Eid al-Fitr,Religious,No_Event,No_Event,0,0,0,1
1632,2015-07-19,11525,Sunday,2,7,2015,d_1633,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1633,2015-07-20,11525,Monday,3,7,2015,d_1634,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1634,2015-07-21,11525,Tuesday,4,7,2015,d_1635,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1635,2015-07-22,11525,Wednesday,5,7,2015,d_1636,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1636,2015-07-23,11525,Thursday,6,7,2015,d_1637,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1637,2015-07-24,11525,Friday,7,7,2015,d_1638,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1638,2015-07-25,11526,Saturday,1,7,2015,d_1639,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1639,2015-07-26,11526,Sunday,2,7,2015,d_1640,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1640,2015-07-27,11526,Monday,3,7,2015,d_1641,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1641,2015-07-28,11526,Tuesday,4,7,2015,d_1642,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1642,2015-07-29,11526,Wednesday,5,7,2015,d_1643,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1643,2015-07-30,11526,Thursday,6,7,2015,d_1644,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1644,2015-07-31,11526,Friday,7,7,2015,d_1645,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1645,2015-08-01,11527,Saturday,1,8,2015,d_1646,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1646,2015-08-02,11527,Sunday,2,8,2015,d_1647,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1647,2015-08-03,11527,Monday,3,8,2015,d_1648,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1648,2015-08-04,11527,Tuesday,4,8,2015,d_1649,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1649,2015-08-05,11527,Wednesday,5,8,2015,d_1650,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1650,2015-08-06,11527,Thursday,6,8,2015,d_1651,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1651,2015-08-07,11527,Friday,7,8,2015,d_1652,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1652,2015-08-08,11528,Saturday,1,8,2015,d_1653,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1653,2015-08-09,11528,Sunday,2,8,2015,d_1654,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1654,2015-08-10,11528,Monday,3,8,2015,d_1655,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1655,2015-08-11,11528,Tuesday,4,8,2015,d_1656,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1656,2015-08-12,11528,Wednesday,5,8,2015,d_1657,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1657,2015-08-13,11528,Thursday,6,8,2015,d_1658,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1658,2015-08-14,11528,Friday,7,8,2015,d_1659,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1659,2015-08-15,11529,Saturday,1,8,2015,d_1660,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1660,2015-08-16,11529,Sunday,2,8,2015,d_1661,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1661,2015-08-17,11529,Monday,3,8,2015,d_1662,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1662,2015-08-18,11529,Tuesday,4,8,2015,d_1663,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1663,2015-08-19,11529,Wednesday,5,8,2015,d_1664,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1664,2015-08-20,11529,Thursday,6,8,2015,d_1665,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1665,2015-08-21,11529,Friday,7,8,2015,d_1666,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1666,2015-08-22,11530,Saturday,1,8,2015,d_1667,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1667,2015-08-23,11530,Sunday,2,8,2015,d_1668,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1668,2015-08-24,11530,Monday,3,8,2015,d_1669,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1669,2015-08-25,11530,Tuesday,4,8,2015,d_1670,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1670,2015-08-26,11530,Wednesday,5,8,2015,d_1671,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1671,2015-08-27,11530,Thursday,6,8,2015,d_1672,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1672,2015-08-28,11530,Friday,7,8,2015,d_1673,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1673,2015-08-29,11531,Saturday,1,8,2015,d_1674,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1674,2015-08-30,11531,Sunday,2,8,2015,d_1675,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1675,2015-08-31,11531,Monday,3,8,2015,d_1676,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1676,2015-09-01,11531,Tuesday,4,9,2015,d_1677,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1677,2015-09-02,11531,Wednesday,5,9,2015,d_1678,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1678,2015-09-03,11531,Thursday,6,9,2015,d_1679,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1679,2015-09-04,11531,Friday,7,9,2015,d_1680,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1680,2015-09-05,11532,Saturday,1,9,2015,d_1681,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1681,2015-09-06,11532,Sunday,2,9,2015,d_1682,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1682,2015-09-07,11532,Monday,3,9,2015,d_1683,LaborDay,National,No_Event,No_Event,1,1,0,1
1683,2015-09-08,11532,Tuesday,4,9,2015,d_1684,No_Event,No_Event,No_Event,No_Event,1,0,1,0
1684,2015-09-09,11532,Wednesday,5,9,2015,d_1685,No_Event,No_Event,No_Event,No_Event,1,1,1,0
1685,2015-09-10,11532,Thursday,6,9,2015,d_1686,No_Event,No_Event,No_Event,No_Event,1,0,0,0
1686,2015-09-11,11532,Friday,7,9,2015,d_1687,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1687,2015-09-12,11533,Saturday,1,9,2015,d_1688,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1688,2015-09-13,11533,Sunday,2,9,2015,d_1689,No_Event,No_Event,No_Event,No_Event,0,1,0,0
1689,2015-09-14,11533,Monday,3,9,2015,d_1690,No_Event,No_Event,No_Event,No_Event,0,0,1,0
1690,2015-09-15,11533,Tuesday,4,9,2015,d_1691,No_Event,No_Event,No_Event,No_Event,0,1,1,0
1691,2015-09-16,11533,Wednesday,5,9,2015,d_1692,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1692,2015-09-17,11533,Thursday,6,9,2015,d_1693,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1693,2015-09-18,11533,Friday,7,9,2015,d_1694,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1694,2015-09-19,11534,Saturday,1,9,2015,d_1695,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1695,2015-09-20,11534,Sunday,2,9,2015,d_1696,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1696,2015-09-21,11534,Monday,3,9,2015,d_1697,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1697,2015-09-22,11534,Tuesday,4,9,2015,d_1698,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1698,2015-09-23,11534,Wednesday,5,9,2015,d_1699,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1699,2015-09-24,11534,Thursday,6,9,2015,d_1700,EidAlAdha,Religious,No_Event,No_Event,0,0,0,1
1700,2015-09-25,11534,Friday,7,9,2015,d_1701,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1701,2015-09-26,11535,Saturday,1,9,2015,d_1702,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1702,2015-09-27,11535,Sunday,2,9,2015,d_1703,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1703,2015-09-28,11535,Monday,3,9,2015,d_1704,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1704,2015-09-29,11535,Tuesday,4,9,2015,d_1705,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1705,2015-09-30,11535,Wednesday,5,9,2015,d_1706,No_Event,No_Event,No_Event,No_Event,0,0,0,0
1706,2015-10-01,11535,Thursday,6,10,2015,d_1707,No_Event,No_Event,No_Event,No_Event,1,1,0,0
1707,2015-10-02,11535,Friday,7,10,2015,d_1708,No_Event,No_Event,No_Event,No_Event,1,0,1,0
