,d,sales,date,weekday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,is_event,rolling_7,rolling_28
1181,d_1182,30792,2014-04-24,Thursday,4,2014,No_Event,No_Event,No_Event,No_Event,0,35598.71428571428,37240.21428571428
1182,d_1183,33427,2014-04-25,Friday,4,2014,No_Event,No_Event,No_Event,No_Event,0,34816.142857142855,37258.392857142855
1183,d_1184,42377,2014-04-26,Saturday,4,2014,No_Event,No_Event,No_Event,No_Event,0,34038.71428571428,37300.67857142857
1184,d_1185,43440,2014-04-27,Sunday,4,2014,No_Event,No_Event,No_Event,No_Event,0,34682.42857142857,37310.82142857143
1185,d_1186,31508,2014-04-28,Monday,4,2014,No_Event,No_Event,No_Event,No_Event,0,34665.57142857143,37340.67857142857
1186,d_1187,29865,2014-04-29,Tuesday,4,2014,No_Event,No_Event,No_Event,No_Event,0,34549.42857142857,37203.42857142857
1187,d_1188,28883,2014-04-30,Wednesday,4,2014,No_Event,No_Event,No_Event,No_Event,0,34327.42857142857,37031.42857142857
1188,d_1189,33859,2014-05-01,Thursday,5,2014,No_Event,No_Event,No_Event,No_Event,0,34765.57142857143,36933.392857142855
1189,d_1190,38951,2014-05-02,Friday,5,2014,No_Event,No_Event,No_Event,No_Event,0,35554.71428571428,37050.03571428572
1190,d_1191,46542,2014-05-03,Saturday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36149.71428571428,37041.67857142857
1191,d_1192,45139,2014-05-04,Sunday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36392.42857142857,36911.28571428572
1192,d_1193,35820,2014-05-05,Monday,5,2014,Cinco De Mayo,Cultural,No_Event,No_Event,1,37008.42857142857,36883.642857142855
1193,d_1194,33611,2014-05-06,Tuesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,37543.57142857143,36825.17857142857
1194,d_1195,32146,2014-05-07,Wednesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,38009.71428571428,36715.78571428572
1195,d_1196,31819,2014-05-08,Thursday,5,2014,No_Event,No_Event,No_Event,No_Event,0,37718.28571428572,36672.25
1196,d_1197,36363,2014-05-09,Friday,5,2014,No_Event,No_Event,No_Event,No_Event,0,37348.57142857143,36598.107142857145
1197,d_1198,42843,2014-05-10,Saturday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36820.142857142855,36479.82142857143
1198,d_1199,38180,2014-05-11,Sunday,5,2014,Mother's day,Cultural,No_Event,No_Event,1,35826.0,36197.57142857143
1199,d_1200,37922,2014-05-12,Monday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36126.28571428572,36275.107142857145
1200,d_1201,33844,2014-05-13,Tuesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36159.57142857143,36183.96428571428
1201,d_1202,32817,2014-05-14,Wednesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36255.42857142857,36133.57142857143
1202,d_1203,33522,2014-05-15,Thursday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36498.71428571428,36145.32142857143
1203,d_1204,34589,2014-05-16,Friday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36245.28571428572,35991.17857142857
1204,d_1205,40019,2014-05-17,Saturday,5,2014,No_Event,No_Event,No_Event,No_Event,0,35841.857142857145,35712.607142857145
1205,d_1206,43020,2014-05-18,Sunday,5,2014,No_Event,No_Event,No_Event,No_Event,0,36533.28571428572,35858.53571428572
1206,d_1207,32314,2014-05-19,Monday,5,2014,No_Event,No_Event,No_Event,No_Event,0,35732.142857142855,35883.107142857145
1207,d_1208,29926,2014-05-20,Tuesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,35172.42857142857,35856.25
1208,d_1209,29083,2014-05-21,Wednesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,34639.0,35807.892857142855
1209,d_1210,30386,2014-05-22,Thursday,5,2014,No_Event,No_Event,No_Event,No_Event,0,34191.0,35793.392857142855
1210,d_1211,33425,2014-05-23,Friday,5,2014,No_Event,No_Event,No_Event,No_Event,0,34024.71428571428,35793.32142857143
1211,d_1212,38386,2014-05-24,Saturday,5,2014,No_Event,No_Event,No_Event,No_Event,0,33791.42857142857,35650.78571428572
1212,d_1213,35965,2014-05-25,Sunday,5,2014,No_Event,No_Event,No_Event,No_Event,0,32783.57142857143,35383.82142857143
1213,d_1214,33459,2014-05-26,Monday,5,2014,MemorialDay,National,No_Event,No_Event,1,32947.142857142855,35453.5
1214,d_1215,28912,2014-05-27,Tuesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,32802.28571428572,35419.46428571428
1215,d_1216,28109,2014-05-28,Wednesday,5,2014,No_Event,No_Event,No_Event,No_Event,0,32663.14285714286,35391.82142857143
1216,d_1217,27689,2014-05-29,Thursday,5,2014,No_Event,No_Event,No_Event,No_Event,0,32277.85714285714,35171.46428571428
1217,d_1218,33740,2014-05-30,Friday,5,2014,No_Event,No_Event,No_Event,No_Event,0,32322.85714285714,34985.357142857145
1218,d_1219,40692,2014-05-31,Saturday,5,2014,No_Event,No_Event,No_Event,No_Event,0,32652.285714285714,34776.42857142857
1219,d_1220,44602,2014-06-01,Sunday,6,2014,No_Event,No_Event,No_Event,No_Event,0,33886.142857142855,34757.25
1220,d_1221,37312,2014-06-02,Monday,6,2014,No_Event,No_Event,No_Event,No_Event,0,34436.57142857143,34810.53571428572
1221,d_1222,38357,2014-06-03,Tuesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,35785.857142857145,34980.03571428572
1222,d_1223,32899,2014-06-04,Wednesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,36470.142857142855,35006.92857142857
1223,d_1224,35655,2014-06-05,Thursday,6,2014,NBAFinalsStart,Sporting,No_Event,No_Event,1,37608.142857142855,35143.92857142857
1224,d_1225,37457,2014-06-06,Friday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38139.142857142855,35183.0
1225,d_1226,44347,2014-06-07,Saturday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38661.28571428572,35236.71428571428
1226,d_1227,45279,2014-06-08,Sunday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38758.0,35490.25
1227,d_1228,38256,2014-06-09,Monday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38892.857142857145,35502.17857142857
1228,d_1229,33658,2014-06-10,Tuesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38221.57142857143,35495.53571428572
1229,d_1230,34644,2014-06-11,Wednesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38470.857142857145,35560.78571428572
1230,d_1231,35077,2014-06-12,Thursday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38388.28571428572,35616.32142857143
1231,d_1232,38356,2014-06-13,Friday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38516.71428571428,35750.857142857145
1232,d_1233,44984,2014-06-14,Saturday,6,2014,No_Event,No_Event,No_Event,No_Event,0,38607.71428571428,35928.17857142857
1233,d_1234,42494,2014-06-15,Sunday,6,2014,NBAFinalsEnd,Sporting,Father's day,Cultural,1,38209.857142857145,35909.392857142855
1234,d_1235,35203,2014-06-16,Monday,6,2014,No_Event,No_Event,No_Event,No_Event,0,37773.71428571428,36012.57142857143
1235,d_1236,33542,2014-06-17,Tuesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,37757.142857142855,36141.71428571428
1236,d_1237,32269,2014-06-18,Wednesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,37417.857142857145,36255.5
1237,d_1238,33120,2014-06-19,Thursday,6,2014,No_Event,No_Event,No_Event,No_Event,0,37138.28571428572,36353.142857142855
1238,d_1239,37996,2014-06-20,Friday,6,2014,No_Event,No_Event,No_Event,No_Event,0,37086.857142857145,36516.392857142855
1239,d_1240,42420,2014-06-21,Saturday,6,2014,No_Event,No_Event,No_Event,No_Event,0,36720.57142857143,36660.46428571428
1240,d_1241,42460,2014-06-22,Sunday,6,2014,No_Event,No_Event,No_Event,No_Event,0,36715.71428571428,36892.42857142857
1241,d_1242,33158,2014-06-23,Monday,6,2014,No_Event,No_Event,No_Event,No_Event,0,36423.57142857143,36881.67857142857
1242,d_1243,30641,2014-06-24,Tuesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,36009.142857142855,36943.42857142857
1243,d_1244,28821,2014-06-25,Wednesday,6,2014,No_Event,No_Event,No_Event,No_Event,0,35516.57142857143,36968.857142857145
1244,d_1245,29356,2014-06-26,Thursday,6,2014,No_Event,No_Event,No_Event,No_Event,0,34978.857142857145,37028.392857142855
1245,d_1246,34078,2014-06-27,Friday,6,2014,No_Event,No_Event,No_Event,No_Event,0,34419.142857142855,37040.46428571428
1246,d_1247,39930,2014-06-28,Saturday,6,2014,No_Event,No_Event,No_Event,No_Event,0,34063.42857142857,37013.25
1247,d_1248,40211,2014-06-29,Sunday,6,2014,Ramadan starts,Religious,No_Event,No_Event,1,33742.142857142855,36856.42857142857
1248,d_1249,33449,2014-06-30,Monday,6,2014,No_Event,No_Event,No_Event,No_Event,0,33783.71428571428,36718.46428571428
1249,d_1250,37739,2014-07-01,Tuesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,34797.71428571428,36696.392857142855
1250,d_1251,37869,2014-07-02,Wednesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,36090.28571428572,36873.892857142855
1251,d_1252,47028,2014-07-03,Thursday,7,2014,No_Event,No_Event,No_Event,No_Event,0,38614.857142857145,37280.07142857143
1252,d_1253,38593,2014-07-04,Friday,7,2014,IndependenceDay,National,No_Event,No_Event,1,39259.857142857145,37320.642857142855
1253,d_1254,40782,2014-07-05,Saturday,7,2014,No_Event,No_Event,No_Event,No_Event,0,39381.57142857143,37193.32142857143
1254,d_1255,45490,2014-07-06,Sunday,7,2014,No_Event,No_Event,No_Event,No_Event,0,40135.71428571428,37200.857142857145
1255,d_1256,37635,2014-07-07,Monday,7,2014,No_Event,No_Event,No_Event,No_Event,0,40733.71428571428,37178.67857142857
1256,d_1257,36448,2014-07-08,Tuesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,40549.28571428572,37278.32142857143
1257,d_1258,37214,2014-07-09,Wednesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,40455.71428571428,37370.107142857145
1258,d_1259,35179,2014-07-10,Thursday,7,2014,No_Event,No_Event,No_Event,No_Event,0,38763.0,37373.75
1259,d_1260,40253,2014-07-11,Friday,7,2014,No_Event,No_Event,No_Event,No_Event,0,39000.142857142855,37441.5
1260,d_1261,47696,2014-07-12,Saturday,7,2014,No_Event,No_Event,No_Event,No_Event,0,39987.857142857145,37538.357142857145
1261,d_1262,43675,2014-07-13,Sunday,7,2014,No_Event,No_Event,No_Event,No_Event,0,39728.57142857143,37580.53571428572
1262,d_1263,36281,2014-07-14,Monday,7,2014,No_Event,No_Event,No_Event,No_Event,0,39535.142857142855,37619.03571428572
1263,d_1264,35815,2014-07-15,Tuesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,39444.71428571428,37700.21428571428
1264,d_1265,33011,2014-07-16,Wednesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,38844.28571428572,37726.71428571428
1265,d_1266,32430,2014-07-17,Thursday,7,2014,No_Event,No_Event,No_Event,No_Event,0,38451.57142857143,37702.07142857143
1266,d_1267,36449,2014-07-18,Friday,7,2014,No_Event,No_Event,No_Event,No_Event,0,37908.142857142855,37646.82142857143
1267,d_1268,42480,2014-07-19,Saturday,7,2014,No_Event,No_Event,No_Event,No_Event,0,37163.0,37648.96428571428
1268,d_1269,42689,2014-07-20,Sunday,7,2014,No_Event,No_Event,No_Event,No_Event,0,37022.142857142855,37657.142857142855
1269,d_1270,33451,2014-07-21,Monday,7,2014,No_Event,No_Event,No_Event,No_Event,0,36617.857142857145,37667.607142857145
1270,d_1271,31512,2014-07-22,Tuesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,36003.142857142855,37698.71428571428
1271,d_1272,30939,2014-07-23,Wednesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,35707.142857142855,37774.357142857145
1272,d_1273,30525,2014-07-24,Thursday,7,2014,No_Event,No_Event,No_Event,No_Event,0,35435.0,37816.107142857145
1273,d_1274,33848,2014-07-25,Friday,7,2014,No_Event,No_Event,No_Event,No_Event,0,35063.42857142857,37807.892857142855
1274,d_1275,39008,2014-07-26,Saturday,7,2014,No_Event,No_Event,No_Event,No_Event,0,34567.42857142857,37774.96428571428
1275,d_1276,42214,2014-07-27,Sunday,7,2014,No_Event,No_Event,No_Event,No_Event,0,34499.57142857143,37846.5
1276,d_1277,32632,2014-07-28,Monday,7,2014,No_Event,No_Event,No_Event,No_Event,0,34382.57142857143,37817.32142857143
1277,d_1278,30705,2014-07-29,Tuesday,7,2014,Eid al-Fitr,Religious,No_Event,No_Event,1,34267.28571428572,37566.107142857145
1278,d_1279,30334,2014-07-30,Wednesday,7,2014,No_Event,No_Event,No_Event,No_Event,0,34180.857142857145,37297.0
1279,d_1280,31840,2014-07-31,Thursday,7,2014,No_Event,No_Event,No_Event,No_Event,0,34368.71428571428,36754.57142857143
1280,d_1281,43129,2014-08-01,Friday,8,2014,No_Event,No_Event,No_Event,No_Event,0,35694.57142857143,36916.57142857143
1281,d_1282,47011,2014-08-02,Saturday,8,2014,No_Event,No_Event,No_Event,No_Event,0,36837.857142857145,37139.03571428572
1282,d_1283,47572,2014-08-03,Sunday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37603.28571428572,37213.392857142855
1283,d_1284,35799,2014-08-04,Monday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38055.71428571428,37147.82142857143
1284,d_1285,36238,2014-08-05,Tuesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38846.142857142855,37140.32142857143
1285,d_1286,34547,2014-08-06,Wednesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,39448.0,37045.07142857143
1286,d_1287,34577,2014-08-07,Thursday,8,2014,No_Event,No_Event,No_Event,No_Event,0,39839.0,37023.57142857143
1287,d_1288,38980,2014-08-08,Friday,8,2014,No_Event,No_Event,No_Event,No_Event,0,39246.28571428572,36978.107142857145
1288,d_1289,45258,2014-08-09,Saturday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38995.857142857145,36891.03571428572
1289,d_1290,43249,2014-08-10,Sunday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38378.28571428572,36875.82142857143
1290,d_1291,36122,2014-08-11,Monday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38424.42857142857,36870.142857142855
1291,d_1292,36672,2014-08-12,Tuesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38486.42857142857,36900.75
1292,d_1293,34419,2014-08-13,Wednesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38468.142857142855,36951.03571428572
1293,d_1294,34536,2014-08-14,Thursday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38462.28571428572,37026.25
1294,d_1295,38258,2014-08-15,Friday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38359.142857142855,37090.857142857145
1295,d_1296,44555,2014-08-16,Saturday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38258.71428571428,37164.96428571428
1296,d_1297,46673,2014-08-17,Sunday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38747.857142857145,37307.25
1297,d_1298,35379,2014-08-18,Monday,8,2014,No_Event,No_Event,No_Event,No_Event,0,38641.71428571428,37376.107142857145
1298,d_1299,31959,2014-08-19,Tuesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37968.42857142857,37392.07142857143
1299,d_1300,31847,2014-08-20,Wednesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37601.0,37424.5
1300,d_1301,32399,2014-08-21,Thursday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37295.71428571428,37491.42857142857
1301,d_1302,37116,2014-08-22,Friday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37132.57142857143,37608.142857142855
1302,d_1303,44673,2014-08-23,Saturday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37149.42857142857,37810.46428571428
1303,d_1304,47443,2014-08-24,Sunday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37259.42857142857,37997.21428571428
1304,d_1305,34667,2014-08-25,Monday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37157.71428571428,38069.892857142855
1305,d_1306,31402,2014-08-26,Tuesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,37078.142857142855,38094.78571428572
1306,d_1307,29506,2014-08-27,Wednesday,8,2014,No_Event,No_Event,No_Event,No_Event,0,36743.71428571428,38065.21428571428
1307,d_1308,29976,2014-08-28,Thursday,8,2014,No_Event,No_Event,No_Event,No_Event,0,36397.57142857143,37998.642857142855
1308,d_1309,37693,2014-08-29,Friday,8,2014,No_Event,No_Event,No_Event,No_Event,0,36480.0,37804.5
1309,d_1310,43237,2014-08-30,Saturday,8,2014,No_Event,No_Event,No_Event,No_Event,0,36274.857142857145,37669.71428571428
1310,d_1311,39210,2014-08-31,Sunday,8,2014,No_Event,No_Event,No_Event,No_Event,0,35098.71428571428,37371.07142857143
1311,d_1312,43256,2014-09-01,Monday,9,2014,LaborDay,National,No_Event,No_Event,1,36325.71428571428,37637.392857142855
1312,d_1313,34299,2014-09-02,Tuesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,36739.57142857143,37568.142857142855
1313,d_1314,37397,2014-09-03,Wednesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,37866.857142857145,37669.92857142857
1314,d_1315,31483,2014-09-04,Thursday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38082.142857142855,37559.42857142857
1315,d_1316,35966,2014-09-05,Friday,9,2014,No_Event,No_Event,No_Event,No_Event,0,37835.42857142857,37451.78571428572
1316,d_1317,46017,2014-09-06,Saturday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38232.57142857143,37478.892857142855
1317,d_1318,45953,2014-09-07,Sunday,9,2014,No_Event,No_Event,No_Event,No_Event,0,39195.857142857145,37575.46428571428
1318,d_1319,35580,2014-09-08,Monday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38099.28571428572,37556.107142857145
1319,d_1320,34167,2014-09-09,Tuesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38080.42857142857,37466.642857142855
1320,d_1321,31792,2014-09-10,Wednesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,37279.71428571428,37372.82142857143
1321,d_1322,34480,2014-09-11,Thursday,9,2014,No_Event,No_Event,No_Event,No_Event,0,37707.857142857145,37370.82142857143
1322,d_1323,38359,2014-09-12,Friday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38049.71428571428,37374.42857142857
1323,d_1324,47579,2014-09-13,Saturday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38272.857142857145,37482.42857142857
1324,d_1325,45747,2014-09-14,Sunday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38243.42857142857,37449.357142857145
1325,d_1326,36559,2014-09-15,Monday,9,2014,No_Event,No_Event,No_Event,No_Event,0,38383.28571428572,37491.5
1326,d_1327,31037,2014-09-16,Tuesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,37936.142857142855,37458.57142857143
1327,d_1328,29831,2014-09-17,Wednesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,37656.0,37386.57142857143
1328,d_1329,28861,2014-09-18,Thursday,9,2014,No_Event,No_Event,No_Event,No_Event,0,36853.28571428572,37260.21428571428
1329,d_1330,34832,2014-09-19,Friday,9,2014,No_Event,No_Event,No_Event,No_Event,0,36349.42857142857,37178.642857142855
1330,d_1331,43032,2014-09-20,Saturday,9,2014,No_Event,No_Event,No_Event,No_Event,0,35699.857142857145,37120.03571428572
1331,d_1332,44402,2014-09-21,Sunday,9,2014,No_Event,No_Event,No_Event,No_Event,0,35507.71428571428,37011.42857142857
1332,d_1333,31510,2014-09-22,Monday,9,2014,No_Event,No_Event,No_Event,No_Event,0,34786.42857142857,36898.67857142857
1333,d_1334,29410,2014-09-23,Tuesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,34554.0,36827.53571428572
1334,d_1335,29001,2014-09-24,Wednesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,34435.42857142857,36809.5
1335,d_1336,29511,2014-09-25,Thursday,9,2014,No_Event,No_Event,No_Event,No_Event,0,34528.28571428572,36792.892857142855
1336,d_1337,33127,2014-09-26,Friday,9,2014,No_Event,No_Event,No_Event,No_Event,0,34284.71428571428,36629.82142857143
1337,d_1338,40839,2014-09-27,Saturday,9,2014,No_Event,No_Event,No_Event,No_Event,0,33971.42857142857,36544.17857142857
1338,d_1339,42924,2014-09-28,Sunday,9,2014,No_Event,No_Event,No_Event,No_Event,0,33760.28571428572,36676.82142857143
1339,d_1340,31473,2014-09-29,Monday,9,2014,No_Event,No_Event,No_Event,No_Event,0,33755.0,36256.0
1340,d_1341,29990,2014-09-30,Tuesday,9,2014,No_Event,No_Event,No_Event,No_Event,0,33837.857142857145,36102.107142857145
1341,d_1342,34602,2014-10-01,Wednesday,10,2014,No_Event,No_Event,No_Event,No_Event,0,34638.0,36002.28571428572
1342,d_1343,34249,2014-10-02,Thursday,10,2014,No_Event,No_Event,No_Event,No_Event,0,35314.857142857145,36101.07142857143
1343,d_1344,41836,2014-10-03,Friday,10,2014,No_Event,No_Event,No_Event,No_Event,0,36559.0,36310.71428571428
1344,d_1345,47199,2014-10-04,Saturday,10,2014,EidAlAdha,Religious,No_Event,No_Event,1,37467.57142857143,36352.92857142857
1345,d_1346,48361,2014-10-05,Sunday,10,2014,No_Event,No_Event,No_Event,No_Event,0,38244.28571428572,36438.92857142857
1346,d_1347,37719,2014-10-06,Monday,10,2014,No_Event,No_Event,No_Event,No_Event,0,39136.57142857143,36515.32142857143
1347,d_1348,33151,2014-10-07,Tuesday,10,2014,No_Event,No_Event,No_Event,No_Event,0,39588.142857142855,36479.03571428572
1348,d_1349,33185,2014-10-08,Wednesday,10,2014,No_Event,No_Event,No_Event,No_Event,0,39385.71428571428,36528.78571428572
1349,d_1350,33738,2014-10-09,Thursday,10,2014,No_Event,No_Event,No_Event,No_Event,0,39312.71428571428,36502.28571428572
1350,d_1351,35001,2014-10-10,Friday,10,2014,No_Event,No_Event,No_Event,No_Event,0,38336.28571428572,36382.357142857145
1351,d_1352,44561,2014-10-11,Saturday,10,2014,No_Event,No_Event,No_Event,No_Event,0,37959.42857142857,36274.57142857143
1352,d_1353,46735,2014-10-12,Sunday,10,2014,No_Event,No_Event,No_Event,No_Event,0,37727.142857142855,36309.857142857145
